LotArea,OverallQual,Fireplaces,OpenPorchSF,LotShape,CentralAir,GarageCars,GrLivArea,Electrical,LotFrontage,Neighborhood,MasVnrArea,OverallCond,BldgType,HouseStyle,HalfBath,FullBath,LandSlope,1stFlrSF,2ndFlrSF,ExterQual,KitchenQual,BsmtQual,BsmtFullBath,BedroomAbvGr,Foundation,YearBuilt,BsmtFinType1,HeatingQC,GarageQual,LotConfig,BsmtFinSF1,LandContour,SaleCondition,Functional,Condition1,SaleType,MSZoning,MSSubClass,SalePrice
9120,6,1,69,1,1,0,1876,1,76.0,0,270.0,6,1,1,1,1,0,6.849066282633458,6.839476438228843,1,1,0,0,1,0,7.587817219993427,0,0,1,0,6.093569770045136,0,1,1,0,0,1,1,185000
10206,8,1,99,1,1,1,1563,1,78.0,1,468.0,5,1,0,0,1,0,7.354362330421477,0.0,0,1,0,0,1,1,7.604396348796338,1,1,1,0,3.5263605246161616,0,1,1,0,0,1,1,245000
9650,6,1,16,1,1,0,1334,1,80.0,0,360.0,5,1,0,0,1,0,7.195937226475569,0.0,0,0,0,0,1,0,7.589335823170617,0,0,1,0,6.532334292222349,0,1,1,0,0,1,1,167900
12203,8,1,0,0,1,1,2612,1,98.0,1,975.0,5,1,1,1,1,0,7.151485463904735,7.198183577101943,1,1,0,1,1,1,7.599901959208498,1,1,1,0,6.75110146893676,0,1,1,0,0,1,1,336000
9084,4,1,0,1,1,0,1510,1,60.0,0,0.0,5,1,1,0,0,0,6.626717749249025,6.628041376179533,0,0,0,1,1,0,7.570443252057374,0,0,0,0,0.0,0,1,1,0,0,1,0,108000
9541,7,0,114,0,1,0,1502,1,79.0,1,268.0,5,1,0,0,1,0,7.31455283232408,0.0,1,1,0,0,1,1,7.605392364814935,0,1,1,0,0.0,0,1,1,0,1,1,1,233170
3604,7,0,102,1,1,0,1392,1,34.0,1,0.0,5,0,1,0,1,0,6.555356891810665,6.536691597591305,1,1,0,0,1,1,7.604396348796338,0,1,1,0,0.0,0,0,1,0,0,1,0,146000
12168,8,2,0,1,1,0,3194,1,78.0,1,0.0,6,1,1,1,1,1,7.570443252057374,7.134890851565884,0,0,0,0,1,1,7.56734567601324,0,0,1,0,6.061456918928017,1,0,1,0,0,1,0,359100
9758,5,0,0,0,1,0,950,1,61.0,0,0.0,5,1,0,0,0,0,6.856461984594587,0.0,0,0,0,0,1,0,7.58629630715272,0,0,1,0,6.023447592961033,0,1,1,0,0,1,1,119500
10918,7,2,0,1,1,0,2080,1,53.0,1,0.0,9,1,1,1,0,0,7.151485463904735,6.690842277418564,1,1,0,0,1,0,7.563200592358071,0,1,1,0,0.0,0,1,1,0,0,1,0,234000
11316,7,1,40,1,1,0,1894,1,80.0,1,44.0,5,1,1,1,1,0,6.714170529909472,6.976348070447749,1,1,0,1,1,1,7.601901959875166,1,1,1,0,6.437751649736401,0,1,1,0,0,1,1,214900
11146,8,1,39,0,1,1,1717,1,87.0,1,250.0,5,1,0,0,1,0,7.448333860897476,0.0,1,1,1,0,1,1,7.603897968521881,0,1,1,0,0.0,0,1,1,0,0,1,1,255500
6762,7,1,55,1,1,0,1294,1,64.0,0,0.0,5,1,0,0,1,0,7.165493475060845,0.0,1,1,0,0,1,1,7.603897968521881,0,1,1,0,0.0,0,1,1,0,1,1,1,193879
21000,6,2,120,1,1,0,2259,1,0.0,1,184.0,5,1,0,0,1,0,7.7226775164680035,0.0,0,1,0,1,1,0,7.577121930876679,0,0,1,0,3.58351893845611,0,0,1,0,0,1,1,217000
11606,5,2,0,0,1,0,2080,1,70.0,0,192.0,5,1,1,0,0,1,6.946975992135418,6.947937068614969,0,0,0,0,1,1,7.585281078639126,0,0,1,0,6.478509642208569,1,0,1,0,0,1,1,135000
3010,7,0,0,1,1,0,1248,1,43.0,0,16.0,5,0,0,0,1,0,7.129297548929373,0.0,1,1,0,0,1,1,7.60339933974067,1,1,1,0,2.833213344056216,0,1,1,0,1,1,1,167240
10800,4,0,0,1,1,0,1047,1,60.0,0,0.0,7,1,0,0,0,0,6.953684210870537,0.0,0,0,0,0,1,0,7.541683099882111,0,0,0,0,0.0,0,1,1,0,0,0,0,100000
164660,5,2,0,0,1,0,1786,1,0.0,1,0.0,6,0,0,0,1,1,7.389563953677635,5.123963979403259,0,0,0,1,1,0,7.583247524303362,0,1,1,0,7.1308988302963465,1,1,1,0,0,1,0,228950
11694,9,1,108,1,1,1,1828,1,90.0,1,452.0,5,1,0,0,1,0,7.510977752014095,0.0,1,1,1,0,1,1,7.604396348796338,1,1,1,0,3.8918202981106265,0,1,1,0,1,1,1,314813
7446,4,2,0,1,1,0,788,0,0.0,0,0.0,5,1,0,0,0,0,6.669498089857879,0.0,0,0,0,0,1,0,7.57095858316901,0,0,0,0,5.58724865840025,0,0,1,0,0,1,0,100000
2448,7,0,27,1,1,0,1626,1,36.0,1,106.0,5,0,1,1,1,0,6.638567789166521,6.760414691083428,1,1,0,1,1,1,7.602401335665818,1,1,1,0,6.352629396319567,0,1,1,0,0,1,0,154000
9965,8,1,144,1,1,1,2828,1,77.0,0,340.0,5,1,1,0,1,0,7.290292882446597,7.217443431696533,1,1,1,1,1,1,7.603897968521881,1,1,1,0,7.048386408721883,0,1,1,0,1,1,1,424870
10635,8,1,262,0,1,0,1668,1,48.0,0,171.0,5,1,0,0,1,0,7.419380582918692,0.0,1,1,0,1,1,1,7.602401335665818,0,1,1,0,5.916202062607435,0,1,1,0,0,1,1,232000
5925,4,0,72,1,1,0,1131,1,50.0,0,435.0,7,1,0,0,0,0,7.030857476116121,0.0,0,0,0,0,1,0,7.5688956634069955,0,0,1,0,5.1298987149230735,0,0,1,0,0,0,0,89471
11645,7,0,70,0,1,0,1720,1,89.0,0,0.0,5,1,1,1,1,0,6.756932389247553,6.7580945044277305,1,1,0,0,1,1,7.602900462204755,0,1,1,0,0.0,0,1,1,0,0,1,1,196500
10800,6,1,243,1,1,0,2614,1,90.0,0,0.0,7,1,1,1,1,0,7.344719054149673,6.9726062513017535,0,0,0,0,1,0,7.587817219993427,0,0,1,0,6.863803391452954,0,1,1,0,0,1,1,240000
12537,5,1,0,0,1,0,1078,1,0.0,0,0.0,6,1,0,1,0,0,6.982862751468942,0.0,0,0,0,1,1,0,7.58629630715272,1,1,1,1,6.5998704992128365,0,1,1,0,0,1,1,149900
9600,6,1,0,1,0,0,2058,1,60.0,0,0.0,5,1,0,1,0,0,7.033506484287697,6.829793737512425,0,0,0,0,1,0,7.558516743045645,0,0,0,0,5.768320995793772,0,1,1,0,0,0,1,129500
12160,6,1,0,1,1,0,1505,1,128.0,0,90.0,4,1,0,0,0,0,7.316548177182976,0.0,0,0,0,1,1,0,7.577121930876679,0,1,1,0,6.932447891572509,0,1,1,0,0,1,1,149500
11478,8,1,50,1,1,1,1704,1,98.0,1,200.0,5,1,0,0,1,0,7.440733707389261,0.0,1,1,1,1,1,1,7.604396348796338,1,1,1,0,7.105786129481271,0,1,1,0,0,1,1,306000
23257,7,1,100,0,1,0,2021,1,168.0,0,0.0,5,1,1,1,1,0,6.787844982309579,7.034387929915503,1,1,1,0,1,1,7.603897968521881,0,1,1,1,0.0,1,1,1,0,1,1,1,274725
8935,7,0,68,0,1,0,1660,1,68.0,0,95.0,5,1,1,1,1,0,6.7226297948554485,6.721425700790643,1,1,0,0,1,1,7.601901959875166,0,1,1,0,0.0,0,1,1,0,0,1,1,195000
9000,5,0,24,1,1,0,1006,1,0.0,0,0.0,3,1,0,0,0,0,6.913737350659685,0.0,0,0,0,0,1,0,7.580189417944541,1,0,0,0,5.666426688112432,0,1,1,0,0,1,1,80000
12000,7,1,0,1,1,0,1564,1,75.0,1,0.0,7,1,1,1,0,0,6.756932389247553,6.558197802812269,0,0,0,0,1,0,7.57095858316901,0,1,1,0,5.62040086571715,0,1,1,0,0,1,0,174500
8899,7,0,30,0,1,0,1340,1,73.0,0,0.0,5,1,0,0,1,0,7.200424892944957,0.0,1,1,0,0,1,1,7.604396348796338,1,1,1,0,3.2188758248682006,0,1,1,0,1,1,1,181134
11049,8,0,30,1,1,0,1234,1,85.0,0,0.0,5,1,0,0,1,0,7.1180162044653335,0.0,1,1,1,0,1,1,7.604396348796338,0,1,1,0,0.0,0,1,1,0,0,1,1,179900
6911,5,0,0,1,1,0,1301,1,60.0,0,0.0,5,1,0,0,0,0,7.170888478512505,0.0,0,0,0,0,1,1,7.562161631225652,0,0,1,0,6.0063531596017325,0,1,0,0,0,0,0,100000
8000,5,0,0,1,0,0,1800,1,80.0,0,0.0,4,0,0,0,1,0,7.495541943884256,0.0,0,0,0,0,1,0,7.581209826196346,0,1,0,0,0.0,0,1,1,0,0,1,0,141000
10800,7,2,341,1,0,0,1768,1,60.0,0,0.0,7,1,0,1,0,0,6.779921907472252,6.790097235513905,0,0,0,0,1,0,7.5569505720129,0,0,1,0,5.968707559985366,0,1,1,0,0,0,1,163000
13515,6,1,0,1,1,0,1824,0,60.0,0,0.0,6,1,1,0,0,0,6.966024187106113,6.639875833826536,0,0,0,0,1,1,7.5595594960077,0,1,1,0,0.0,0,1,1,0,0,1,0,180500
21695,6,1,44,0,1,0,1680,1,0.0,1,260.0,9,1,0,0,1,0,7.426549072397305,0.0,1,1,0,1,1,0,7.59488438721652,1,1,1,0,6.695798917058491,0,1,1,0,0,1,1,222000
9900,6,0,48,1,1,0,2210,1,90.0,0,0.0,4,1,1,0,1,0,7.071573364211532,6.940222469119639,0,0,0,0,1,0,7.539027055823995,0,0,0,0,0.0,0,1,1,0,0,0,0,117500
5586,6,0,98,0,1,0,1198,1,60.0,0,0.0,7,1,0,0,0,0,6.992096427415888,4.709530201312334,0,0,0,0,1,0,7.560080465021827,0,0,0,0,0.0,0,0,1,0,0,0,0,79900
13418,8,1,32,1,1,1,2452,1,108.0,1,132.0,5,1,1,1,1,0,7.0317412587631285,7.186144304522325,1,1,1,0,1,1,7.602900462204755,0,1,1,0,0.0,0,1,1,0,0,1,1,309000
10530,6,0,312,0,1,0,981,1,0.0,0,0.0,5,1,0,1,0,0,6.8885724595653635,0.0,0,0,0,1,1,0,7.58629630715272,0,0,1,0,5.645446897643238,0,1,1,0,0,1,1,143250
13031,6,1,44,0,1,0,1498,1,0.0,0,0.0,5,1,1,1,1,0,6.53813982376767,6.694562058521095,0,0,0,0,1,1,7.598399329323964,0,0,1,0,6.385194398997726,0,1,1,0,0,1,1,187500
25286,4,0,0,1,1,0,1040,1,94.0,0,0.0,5,1,0,0,0,1,6.946975992135418,0.0,0,0,0,1,1,1,7.5822291942764615,0,0,1,0,6.452048954437226,1,1,1,0,0,1,1,132250
10005,7,1,117,1,1,0,2022,1,83.0,1,299.0,5,1,1,1,1,0,7.052721049232323,6.7650389767805414,0,0,0,0,1,0,7.589335823170617,0,1,1,0,5.973809611869261,0,1,1,0,0,1,1,192000
10624,5,0,0,0,1,0,1728,1,0.0,0,84.0,4,0,0,0,1,0,7.454719949364001,0.0,0,0,0,0,1,0,7.582738488914411,1,0,1,0,3.713572066704308,0,1,1,0,0,1,0,119000
19378,7,1,132,0,1,0,2462,1,134.0,0,456.0,5,1,1,1,1,0,7.238496840894365,6.976348070447749,1,1,0,1,1,1,7.60339933974067,1,1,1,0,4.060443010546419,1,1,1,0,1,1,1,320000
12665,5,1,0,0,1,1,1416,1,100.0,0,0.0,8,1,0,1,0,0,6.775366090936392,6.293419278846481,0,0,0,0,1,0,7.557472901614746,0,0,1,0,0.0,0,1,1,0,0,0,0,153900
8978,5,0,0,0,1,0,948,1,0.0,0,0.0,5,1,0,0,0,0,6.854354502255021,0.0,0,0,0,0,1,1,7.584773077612199,0,0,1,0,0.0,0,0,1,0,0,1,1,108000
3675,5,0,28,1,1,0,1072,1,35.0,0,80.0,5,0,0,0,0,0,6.977281341630747,0.0,0,0,0,1,1,1,7.60339933974067,1,0,1,0,6.306275286948016,0,1,1,0,0,0,0,145000
8400,8,0,45,1,1,0,1665,1,70.0,0,0.0,6,1,1,1,1,0,6.697034247666484,6.752270376141742,1,1,0,1,1,1,7.601402334583733,1,1,1,0,6.467698726104354,0,1,1,0,0,1,1,227000
8529,7,1,39,0,1,0,1434,1,65.0,0,0.0,5,1,0,0,1,0,7.2682230211595655,0.0,1,1,0,0,1,1,7.601402334583733,1,1,1,0,3.044522437723423,0,1,1,0,0,1,1,189000
11584,7,1,88,1,1,0,1725,1,80.0,0,96.0,6,1,0,1,1,0,6.946975992135418,6.530877627725885,0,0,0,0,1,0,7.590346945602565,1,0,1,0,5.755742213586912,0,1,1,0,0,1,1,197000
2289,6,1,0,1,1,0,1441,1,24.0,0,0.0,6,0,1,1,1,0,6.75110146893676,6.375024819828097,0,0,0,0,1,0,7.589841512182657,0,0,1,0,5.7430031878094825,0,1,1,0,0,1,0,148500
13300,5,0,0,1,1,0,928,1,70.0,0,0.0,7,1,0,0,0,0,6.833031732786201,0.0,0,0,0,0,1,0,7.578656850594762,0,0,1,0,5.934894195619588,0,1,1,0,0,1,1,132000
12984,5,1,0,1,1,0,1647,1,80.0,1,459.0,6,1,0,0,1,0,7.4067107301776405,0.0,0,1,0,1,1,0,7.589335823170617,0,1,1,0,7.157735484249907,0,1,1,0,0,1,1,217500
7879,4,0,523,1,0,0,720,0,60.0,0,0.0,5,1,0,0,0,0,6.579251212010101,0.0,0,0,0,0,1,0,7.560080465021827,0,0,0,0,6.206575926724928,0,0,1,0,0,0,0,34900
9313,7,0,56,0,1,0,1728,1,65.0,0,0.0,5,1,1,1,1,0,6.761572768804055,6.762729506931879,1,1,0,0,1,1,7.602900462204755,0,1,1,0,0.0,0,1,1,0,0,1,1,190000
17043,6,1,0,0,1,0,1586,1,48.0,0,0.0,5,1,0,0,1,0,7.368970402194793,0.0,0,0,0,0,1,0,7.590346945602565,0,0,1,1,0.0,0,1,1,0,0,1,1,181000
9790,6,1,0,1,1,0,1342,1,0.0,0,0.0,5,1,0,0,1,0,7.201916317531627,0.0,0,0,0,0,1,0,7.584264818389059,0,0,1,0,5.529429087511423,0,1,1,0,0,1,1,161500
10667,7,1,61,0,1,0,1661,1,43.0,0,0.0,6,1,1,1,1,0,6.717804695023691,6.727431724850855,1,1,0,1,1,1,7.59890045687141,1,1,1,1,5.955837369464831,0,1,1,1,0,1,1,212000
9130,6,0,40,1,1,0,1632,1,0.0,0,252.0,8,1,1,1,0,0,6.684611727667927,6.725033642166843,0,1,0,0,1,0,7.583756300707112,1,0,1,0,5.993961427306569,0,1,1,0,0,1,1,173000
9825,5,0,0,1,0,0,1664,1,75.0,0,0.0,5,0,0,0,1,0,7.416979621381154,0.0,0,0,0,0,1,0,7.583247524303362,0,0,0,0,0.0,0,1,1,0,0,1,0,100000
10769,8,0,105,0,1,0,1768,1,68.0,0,0.0,5,1,1,1,1,0,6.763884908562435,6.805722553416985,1,1,0,0,1,1,7.604396348796338,1,1,1,0,3.044522437723423,0,1,1,0,0,1,1,212000
13400,5,1,0,1,1,0,1086,1,85.0,0,1047.0,5,1,0,0,0,0,6.990256500493881,0.0,0,0,0,1,1,0,7.583756300707112,0,0,1,0,6.248042874508429,0,1,1,0,0,1,0,159950
9247,6,1,84,0,1,0,1716,1,70.0,0,318.0,6,1,1,1,0,0,6.754604099487962,6.755768921984256,0,0,0,0,1,0,7.581719640125308,0,1,1,0,5.768320995793772,0,1,1,0,0,1,1,171000
7560,5,0,0,1,1,0,1040,0,70.0,0,0.0,5,1,0,0,0,0,6.946975992135418,0.0,0,0,0,0,1,0,7.580189417944541,0,0,1,0,5.91350300563827,0,1,1,0,0,1,1,133700
9000,7,0,0,1,1,0,1482,1,50.0,0,0.0,9,1,1,0,0,0,6.723832440821209,6.478509642208569,0,0,0,0,1,1,7.560080465021827,0,1,1,0,6.437751649736401,0,1,1,0,0,0,0,143000
9360,6,1,0,1,1,0,1381,1,78.0,0,0.0,7,1,0,1,0,0,7.2305631534092925,0.0,0,1,0,1,1,0,7.586803535162581,0,0,1,0,6.890609120147166,0,1,1,0,0,1,1,197500
11911,6,1,38,0,1,0,1560,1,122.0,0,0.0,5,1,1,1,1,0,6.52795791762255,6.776506992372183,1,1,0,0,1,1,7.60339933974067,0,1,1,0,0.0,0,1,1,0,0,1,1,174000
8536,5,0,64,1,1,0,1125,1,74.0,0,0.0,5,1,0,1,0,0,7.025538314638521,0.0,0,0,0,0,1,1,7.603897968521881,0,0,1,0,0.0,0,1,1,0,1,1,1,155000
11500,5,0,0,0,1,0,1680,1,0.0,0,164.0,6,0,0,0,1,0,7.426549072397305,0.0,0,0,0,0,1,0,7.588829878307813,0,0,1,0,0.0,0,1,1,0,0,1,0,136905
57200,5,2,0,0,1,0,1687,1,0.0,1,0.0,5,1,0,0,0,1,7.430707082545968,0.0,0,0,0,1,1,0,7.5745584842024805,0,0,1,0,5.869296913133774,0,1,0,0,0,1,1,160000
12274,7,0,60,0,1,0,1428,1,91.0,1,256.0,5,1,0,0,1,0,7.2640301428995295,0.0,1,1,0,0,1,1,7.60489448081162,0,1,1,0,0.0,0,1,1,0,1,1,1,227680
9600,6,0,8,1,0,0,1096,0,60.0,0,0.0,5,1,0,0,0,0,6.349138991379798,6.263398262591624,0,0,0,0,1,0,7.562161631225652,0,0,0,0,0.0,0,1,1,0,0,1,0,79000
9156,6,1,0,0,1,0,1489,1,0.0,0,0.0,7,1,0,0,1,0,7.305860032684009,0.0,0,1,0,0,1,0,7.584773077612199,0,0,1,0,0.0,0,1,1,1,0,1,1,185750
12095,6,1,0,0,1,0,1445,1,0.0,0,115.0,6,1,0,1,0,0,7.275864600546533,0.0,0,0,0,0,1,0,7.582738488914411,0,0,1,0,6.336825731146441,0,1,1,0,0,1,0,158000
1920,5,0,36,1,1,0,1365,1,24.0,0,376.0,5,0,1,1,0,0,6.639875833826536,6.398594934535208,0,0,0,1,1,0,7.58629630715272,0,1,1,0,6.156978985585555,0,1,0,0,0,0,0,122500
11040,6,0,0,1,1,0,1258,1,80.0,0,144.0,7,1,0,0,1,0,7.1372784372603855,0.0,1,1,0,0,1,0,7.58629630715272,0,1,1,0,6.487684018484611,0,0,1,0,0,1,1,145000
5100,8,1,63,1,1,0,1666,1,0.0,0,0.0,7,1,1,0,0,0,6.725033642166843,6.726233402358747,0,1,0,0,1,1,7.562681246721884,0,0,1,0,0.0,0,1,1,0,0,0,0,161000
10762,6,1,28,1,1,0,1217,1,75.0,0,0.0,6,0,1,1,0,0,6.439350371100098,6.3835066348840055,0,0,0,0,1,0,7.590852123688581,0,0,1,0,0.0,0,1,1,0,0,1,0,120000
11287,7,1,84,1,1,0,1982,1,82.0,0,340.0,6,1,1,1,1,0,7.069023426578259,6.694562058521095,1,1,0,0,1,0,7.5953872788539725,1,0,1,0,6.045005314036012,0,1,1,0,0,1,1,228500
5000,6,2,24,1,1,0,1664,1,50.0,0,0.0,7,1,0,0,1,0,6.911747300251674,6.493753839851687,0,0,0,0,1,0,7.5740450053721995,0,1,1,0,5.991464547107982,0,1,1,0,0,0,0,159000
12144,5,1,28,1,1,0,1268,1,60.0,0,0.0,7,1,0,0,0,0,6.943122422819428,0.0,1,0,0,0,1,0,7.575071699507561,0,0,1,0,5.929589143389895,0,1,1,0,0,1,0,133000
11228,7,1,187,0,1,1,2097,1,59.0,0,0.0,5,1,1,1,1,0,6.984716320118266,6.925595197110468,1,1,0,0,1,1,7.597396320212795,0,1,1,1,3.9318256327243257,0,1,1,0,0,1,1,228000
8562,5,1,78,1,1,0,1526,0,68.0,0,145.0,6,1,0,0,0,1,7.330405211844402,0.0,0,0,0,0,1,0,7.579167967396076,0,1,1,0,5.950642552587727,0,1,0,0,0,1,1,144500
28698,5,0,0,0,1,0,2126,1,0.0,1,0.0,5,1,1,1,1,1,7.05617528410041,6.874198495453294,0,0,0,0,1,1,7.584264818389059,0,0,1,1,5.521460917862246,0,0,0,0,0,1,1,185000
8200,7,1,48,1,1,0,1928,1,65.0,0,0.0,5,1,1,1,1,0,6.741700694652055,6.9865664594064265,1,1,0,0,1,1,7.602401335665818,0,1,1,0,0.0,0,1,1,0,0,1,1,219500
9920,5,0,0,1,1,0,1063,1,80.0,0,110.0,5,1,0,0,0,0,6.968850378341948,0.0,0,0,0,1,1,0,7.577633832602728,0,0,1,0,5.872117789475416,0,1,1,0,0,1,1,128000
18000,3,0,20,1,1,1,894,1,120.0,0,0.0,4,1,0,0,0,0,6.795705775173514,0.0,0,0,0,0,1,0,7.5678626054638825,0,0,1,0,0.0,0,1,1,0,0,0,0,81000
8520,6,0,0,1,1,0,720,1,60.0,0,0.0,8,1,0,0,0,0,6.579251212010101,0.0,0,0,0,0,1,0,7.564238475170491,0,0,1,0,0.0,0,1,1,0,0,0,0,105900
14442,6,2,87,1,1,0,1839,1,110.0,1,106.0,7,1,0,0,1,0,7.516977224604321,0.0,0,1,0,1,1,1,7.579167967396076,1,1,1,0,7.079184394609668,0,1,1,0,0,1,1,257500
8487,7,0,36,1,1,0,1500,1,63.0,0,210.0,5,1,0,0,1,0,7.313220387090301,0.0,1,1,0,0,1,1,7.602900462204755,1,1,1,0,3.044522437723423,0,1,1,0,0,1,1,190000
1491,4,0,24,1,1,0,630,1,21.0,0,0.0,6,0,0,0,0,0,6.4457198193855785,0.0,0,0,0,1,0,0,7.586803535162581,0,1,0,0,5.017279836814924,0,1,1,0,0,0,0,75500
2117,6,0,32,1,1,0,1573,1,0.0,1,216.0,5,0,1,1,1,0,6.645090969505644,6.690842277418564,1,1,0,0,1,1,7.600902459542082,1,1,1,0,5.937536205082426,0,1,1,0,0,1,0,177500
13350,5,1,0,0,1,0,894,1,100.0,0,0.0,5,1,0,0,0,0,6.795705775173514,0.0,0,0,0,1,1,0,7.587817219993427,0,0,1,0,6.637258031284457,0,1,1,0,0,1,1,142500
3964,6,1,20,1,1,0,2521,1,42.0,0,0.0,4,0,1,1,1,0,7.1631723908466425,7.115582126184454,0,0,0,1,1,0,7.587310506022615,0,0,1,0,6.731018100482083,0,1,0,0,0,0,0,151400
7226,7,0,45,0,1,0,1640,1,72.0,0,0.0,5,1,1,1,1,0,6.682108597449809,6.736966958001855,1,1,0,0,1,1,7.602401335665818,0,1,1,1,0.0,0,1,1,0,0,1,1,183000
14541,8,1,55,0,1,1,2520,1,0.0,1,0.0,7,1,1,1,1,0,7.20934025660291,7.063903961472068,1,1,0,1,1,1,7.597396320212795,1,1,1,0,6.920671504248683,0,0,1,0,0,1,1,310000
8500,5,0,0,1,1,0,1235,1,85.0,0,203.0,3,1,0,0,0,0,7.118826249062078,0.0,0,0,0,0,1,0,7.581209826196346,0,0,1,0,6.398594934535208,0,0,1,0,0,1,1,98600
17542,7,2,47,0,1,0,2167,1,0.0,1,0.0,7,1,1,1,1,0,7.323830566202317,6.480044561926653,1,1,0,1,1,0,7.587817219993427,0,0,1,0,4.836281906951478,0,1,1,0,0,1,1,294000
50271,9,1,72,0,1,1,1842,1,68.0,1,0.0,5,1,0,1,0,0,7.518607216815252,0.0,1,1,1,1,0,0,7.591357046698551,1,0,1,0,7.501634457883413,0,1,1,0,0,1,1,385000
5105,7,0,60,0,1,0,1102,1,0.0,1,0.0,5,0,1,1,1,0,6.311734809152915,6.313548046277095,1,1,0,0,1,1,7.602900462204755,1,1,1,0,5.480638923341991,0,1,1,0,0,1,0,148800
9020,6,0,0,1,1,0,1350,1,82.0,0,259.0,5,1,0,1,0,0,7.2078598714324755,0.0,0,0,0,1,1,0,7.582738488914411,1,0,1,0,6.437751649736401,0,1,1,0,0,1,0,168500
21286,5,1,0,1,1,0,1271,1,115.0,0,0.0,5,1,0,0,1,0,6.579251212010101,6.313548046277095,0,0,0,0,1,0,7.5745584842024805,0,0,1,0,0.0,0,1,1,0,0,1,0,135000
13526,5,0,0,0,1,0,935,1,0.0,0,114.0,6,1,0,0,0,0,6.840546529288687,0.0,0,0,0,1,1,0,7.583247524303362,0,0,1,1,6.329720905522696,0,1,1,0,0,1,1,137000
12640,6,0,0,0,1,0,1728,1,55.0,0,0.0,5,0,0,0,1,0,7.454719949364001,0.0,0,0,0,0,1,0,7.588829878307813,0,0,1,0,6.842683282238422,0,1,1,0,0,1,0,150900
6342,5,0,0,1,0,0,1020,1,54.0,0,0.0,8,1,0,0,0,0,6.659293919683638,5.484796933490655,0,0,0,0,1,0,7.536363938404511,0,0,0,0,0.0,0,1,1,0,0,1,0,94000
16381,6,1,73,0,1,0,1844,1,0.0,1,312.0,5,1,0,0,1,0,7.519692404116539,0.0,1,1,0,1,1,0,7.585281078639126,0,0,1,0,7.01301578963963,0,1,1,0,0,1,1,223000
8248,5,0,0,1,1,0,1250,1,45.0,0,0.0,7,1,0,1,0,0,6.530877627725885,6.336825731146441,0,0,0,0,1,0,7.559038255443384,0,0,1,0,0.0,0,1,1,0,0,1,0,116000
15593,7,1,21,1,1,0,2287,1,81.0,1,0.0,4,1,0,0,1,0,7.1731917424865985,6.891625897052253,1,0,0,0,1,0,7.577121930876679,0,0,1,0,6.403574197934815,0,1,1,0,0,1,0,225000
9828,8,1,155,0,1,0,2020,1,80.0,0,0.0,5,1,1,1,1,0,7.040536390215956,6.778784897685177,1,1,0,0,1,1,7.598399329323964,1,1,1,0,6.371611847231857,0,1,1,0,0,1,1,239500
4435,6,0,0,1,1,0,848,1,36.0,0,170.0,5,0,0,0,0,0,6.742880635791903,0.0,1,1,0,1,0,1,7.602401335665818,1,1,1,0,6.492239835020471,0,1,1,0,0,0,1,131500
10927,8,1,60,1,1,0,1904,1,74.0,1,280.0,5,1,1,1,1,0,6.964135612418245,6.741700694652055,1,1,0,1,1,1,7.60339933974067,1,1,1,0,6.304448802421981,0,1,1,0,0,1,1,275000
3182,7,1,20,1,1,0,1555,1,43.0,0,16.0,5,0,0,0,1,0,7.349230824613334,0.0,1,1,0,0,1,1,7.60339933974067,1,1,1,0,2.833213344056216,0,1,1,0,0,1,1,192500
12692,8,1,75,0,1,0,3228,1,0.0,1,0.0,5,1,0,0,1,0,8.07961802938984,0.0,1,1,0,1,1,1,7.596894438144544,1,1,1,0,7.116394144093465,0,1,1,0,0,1,1,430000
7200,6,0,120,1,1,0,1262,1,60.0,1,68.0,5,1,0,0,1,0,7.140453043101158,0.0,1,1,0,0,1,1,7.603897968521881,1,0,1,0,6.80903930604298,0,1,1,0,1,1,1,185000
10846,8,2,30,0,1,0,1719,1,32.0,1,0.0,5,0,0,1,0,0,7.449498005382849,0.0,1,1,0,1,0,1,7.597396320212795,1,1,1,1,7.3901814282264295,0,1,1,0,1,1,1,324000
9760,6,0,128,1,1,0,1611,1,80.0,0,360.0,6,1,1,1,0,1,6.682108597449809,6.70196036600254,0,0,0,1,1,0,7.582738488914411,1,0,1,0,6.51471269087253,0,1,1,0,0,1,1,167900
7390,5,0,0,0,1,0,1098,1,0.0,0,151.0,7,1,0,0,0,0,7.001245622069476,0.0,0,0,0,1,1,0,7.578145472419466,0,0,1,0,6.805722553416985,0,1,1,0,0,1,1,135000
13704,7,1,81,0,1,1,1541,1,118.0,0,150.0,5,1,0,0,1,0,7.340186835320115,0.0,1,1,0,0,1,1,7.601402334583733,0,1,1,0,0.0,0,1,1,0,0,1,1,205000
9800,5,0,0,1,1,0,894,1,70.0,0,0.0,7,1,0,0,0,0,6.795705775173514,0.0,0,0,0,1,1,1,7.586803535162581,0,0,1,0,6.796823718274855,0,0,1,0,0,1,1,149900
8176,5,0,0,1,1,0,1056,1,70.0,0,0.0,6,1,0,0,0,0,6.962243464266207,0.0,0,0,0,1,1,0,7.579678823090456,0,0,1,0,6.741700694652055,0,1,1,0,0,1,1,139000
9880,6,1,0,1,1,0,1118,1,76.0,0,0.0,6,1,0,0,0,0,7.0192966537150445,0.0,0,0,0,1,1,0,7.589335823170617,0,0,1,0,6.259581464064923,0,1,1,0,0,1,0,171000
